area,name,tel,address,hp,type,hours,closed_days,comment,other,map,source_association,website
nagano,ダンススクール諏訪,0266-53-7370,〒392-0004　長野県諏訪市諏訪2丁目11-34,,社交ダンス教室,,,,,,Let's dance,
shiga,ソシアルダンス藤本,077-562-3785,〒525-0028　滋賀県草津市上笠3丁目28-18,,社交ダンス教室,,,,,,Let's dance,
hyogo,甲子園ダンス教室,0798-67-2444,〒663-8113　兵庫県西宮市甲子園口3-4-11,,社交ダンス教室,,,,,,Let's dance,
hyogo,自由が丘ダンススタジオ,0794-85-8421,〒673-0541　兵庫県三木市志染町広野1-106,,社交ダンス教室,,,,,,Let's dance,
hyogo,社交ダンスとカラオケパプ茶々,072-772-7300,〒664-0013　兵庫県伊丹市瑞穂町2-12 2F,,ダンスパブ,,,,,,Let's dance,
hyogo,上田ダンス教室,079-236-5832,〒671-1154　兵庫県姫路市広畑区吾妻町2-16,,社交ダンス教室,,,,,,Let's dance,
wakayama,丹鶴ダンス教室,0735-22-6897,〒647-0081　和歌山県新宮市新宮7683-54,,社交ダンス教室,,,,,,Let's dance,
hyogo,六甲ソシアルダンススタジオ,078-821-2282,〒657-0028　兵庫県神戸市灘区森後町2-3-5,,社交ダンス教室,,,,,,Let's dance,
wakayama,ダイヤダンス教室,073-423-9626,〒641-0043　和歌山県和歌山市宇須4丁目1-4,,社交ダンス教室,,,,,,Let's dance,
saitama,ダンシングプリンセス,0494-66-3688,〒369-1305　埼玉県秩父郡長瀞町長瀞439-1,,ダンスパブ,,,,,,Let's dance,
yamanashi,ダンスファッション&スタジオワルツ,055-252-3943,〒400-0025　山梨県甲府市朝日2丁目16-20,,社交ダンス教室/ショップ,,,,,,Let's dance,
nagano,ダンス教室ダンスアカデミー塩尻,0263-51-5576,〒399-0706　長野県塩尻市広丘原新田212-5,,社交ダンス教室,,,,,,Let's dance,
kyoto,スタジオりーふ,075-311-7278,〒615-0884　京都府京都市右京区西京極郡町49,,社交ダンス教室/ダンスパブ,,,,,,Let's dance,
kyoto,佐々木ダンス教授所,075-561-7028,〒605-0864　京都府京都市東山区遊行前町558,,社交ダンス教室,,,,,,Let's dance,
yamanashi,嶋田ダンススクール,0554-22-0145,〒401-0013　山梨県大月市大月1丁目13-29,,社交ダンス教室,,,,,,Let's dance,
nagano,ダンススタジオプラビダ長野,026-217-8655,〒381-0034　長野県長野市高田五分一445-2,,社交ダンス教室,,,,,,Let's dance,
wakayama,ムービンハイダンススタジオ,073-424-6358,〒640-8342　和歌山県和歌山市友田町4丁目50,,社交ダンス教室,,,,,,Let's dance,
wakayama,ルンバ,073-433-5514,〒640-8255　和歌山県和歌山市舟津町3-5-2,,社交ダンス教室,,,,,,Let's dance,
wakayama,愛・フリーダムダンススタジオ,073-462-6654,〒649-6338　和歌山県和歌山市府中1490-1,,社交ダンス教室/ホール,,,,,,Let's dance,
osaka,うえはらおさむダンススタジオ,072-997-1199,〒581-0868　大阪府八尾市西山本町2-9-24,,社交ダンス教室,,,,,,Let's dance,
nara,もとかわダンススタジオ,0742-43-6914,奈良県奈良市富雄北2丁目6番1号2F,,社交ダンス教室,,,,,,JBDF,
gunma,ナカムラダンス教室,0279-54-3854,〒370-3604　群馬県北群馬郡吉岡町南下1220,,社交ダンス教室,,,,,,Let's dance,
gunma,樋口ダンススクール,027-223-0698,〒371-0013　群馬県前橋市西片貝町5丁目9-6,,社交ダンス教室,,,,,,Let's dance,
gunma,ちぎら旬子ダンススタジオ,027-344-1444,〒370-0077　群馬県高崎市上小塙町1239-2,,社交ダンス教室,,,,,,Let's dance,
tochigi,中山れん太スタジオ,0285-45-4616,〒329-0214　栃木県小山市乙女2丁目16-14,,社交ダンス教室,,,,,,Let's dance,
tochigi,タカハシ・ダンススクール間々田教室,0285-45-3899,〒329-0214　栃木県小山市乙女2丁目21-32,,社交ダンス教室,,,,,,Let's dance,
aichi,アシザワダンススクール,0568-83-8445,〒486-0849　愛知県春日井市八田町8丁目1-2,,社交ダンス教室,,,,,,Let's dance,
chiba,マイフレンド,04-7185-3772,〒270-1167　千葉県我孫子市台田4-11-38,,練習場,,,,,,Let's dance,
chiba,スタジオ デポ,0475-52-7754,〒260-0025　千葉県千葉市中央区問屋町15-1,,ホール/練習場,,,,,,Let's dance,
fukui,フェニックスダンススクール,0776-34-6938,〒918-8015　福井県福井市花堂南2丁目4-10,,社交ダンス教室,,,,,,Let's dance,
kyoto,シオミダンススクール,0773-27-8655,〒620-0867　京都府福知山市前田1013-10,,社交ダンス教室,,,,,,Let's dance,
tochigi,Dance Stage KREIS,090-6272-9494,栃木県大田原市浅香４－３７５２－４２,,社交ダンス教室,,,,,,JBDF,
ishikawa,社交ダンススタヂオ山口,076-241-3232,〒921-8027　石川県金沢市神田1丁目19-18,,社交ダンス教室,,,,,,Let's dance,
kyoto,シークイーンダンススクール,075-371-6419,〒600-8824　京都府京都市下京区二人司町3-2,,社交ダンス教室,,,,,,Let's dance,
tokyo,DANCESTUDIOファイブステップ,03-3737-7010,〒144-0051　東京都大田区西蒲田7-48-14,,社交ダンス教室,,,,,,Let's dance,
niigata,ウイング・ダンススクール,0259-57-3641,新潟県佐渡郡佐和田町市野沢149-1,,社交ダンス教室,,,,,,JBDF,
niigata,日本海88,025-274-7818,〒950-0861　新潟県新潟市東区中山6-19-5,,ダンスパブ,,,,,,Let's dance,
aichi,エコーダンス教室,052-381-7451,〒455-0801　愛知県名古屋市港区小碓2丁目80,,社交ダンス教室,,,,,,Let's dance,
gunma,サカイ・ダンシングスタジオ,027-373-6192,〒370-3533　群馬県高崎市保渡田町1194-1,,社交ダンス教室,,,,,,Let's dance,
gunma,ダンススタジオ十文字,0276-52-4795,〒370-0426　群馬県太田市世良田町1226-2,,社交ダンス教室,,,,,,Let's dance,
nagano,ミキダンススタジオ,083-943-1083,〒753-0211　山口県山口市大内長野1086-2,,社交ダンス教室,,,,,,Let's dance,
hiroshima,ダンスファクトリーナカタ,0829-31-0777,〒738-0014　広島県廿日市市住吉1丁目7-30,,社交ダンス教室,,,,,,Let's dance,
chiba,ダンスショップモア,047-448-8735,〒274-0806　千葉県船橋市二和西4‐33‐17,,ショップ,,,,,,Let's dance,
hiroshima,田原ダンスアカデミー,084-924-1716,〒720-0083　広島県福山市久松台2丁目31-7,,社交ダンス教室,,,,,,Let's dance,
fukushima,浪江スターダンス教室(川俣スタジオ）,024-565-2086,福島県伊達郡川俣町鶴沢字油田38-7,,社交ダンス教室,,,JBDF,,,JBDF,
hyogo,ダンスアカデミーT&M,079-240-5740,〒671-1156　兵庫県姫路市広畑区小坂108-1,,社交ダンス教室,,,,,,Let's dance,
niigata,ヒロダンスカレッジ,0254-22-3853,〒957-0063　新潟県新発田市新栄町1-10-9,,社交ダンス教室,,,,,,Let's dance,
tokyo,ダンススタジオT&W,042-581-1528,〒191-0061　東京都日野市大坂上1丁目12-8,,社交ダンス教室,,,,,,Let's dance,
tokyo,ダンススタジオあい,042-644-0015,〒192-0045　東京都八王子市大和田町10-13,,社交ダンス教室,,,,,,Let's dance,
chiba,茶茶ダンススクール,047-467-2127,〒274-0064　千葉県船橋市松が丘3-71-18,,社交ダンス教室,,,,,,Let's dance,
kanagawa,ナナオダンススタジオ,046-853-8155,〒238-0025　神奈川県横須賀市衣笠町15-12,,社交ダンス教室,,,,,,Let's dance,
kanagawa,スズキ・ダンススタジオ,046-835-9707,〒239-0807　神奈川県横須賀市根岸町3-3-1,,社交ダンス教室,,,,,,Let's dance,
shizuoka,タカハシダンスカレッジ,053-479-1098,静岡県浜松市中区萩丘3丁目10番7号,,社交ダンス教室,,,,,,JBDF,
tokyo,東山千代子ダンススタジオ,03-3616-5277,〒131-0032　東京都墨田区東向島3-13-10,,社交ダンス教室,,,,,,Let's dance,
hiroshima,ダンススタジオ夏木,084-932-6101,〒720-0077　広島県福山市南本庄3丁目8-34,,社交ダンス教室,,,,,,Let's dance,
shizuoka,ダンススタジオ アカイケ,0544-24-3270,静岡県富士宮市方野原新田3048-1,,社交ダンス教室,,,,,,JBDF,
tokyo,東京巣鴨ダンスダンス教室ハピネス,03-3940-5411,〒192-0081　東京都八王子市横山町2-11-4,,社交ダンス教室,,,,,,Let's dance,
okinawa,ジュン香ダンススクール,098-857-8999,〒901-0154　沖縄県那覇市赤嶺2丁目1-7-E,,社交ダンス教室,,,,,,Let's dance,
okinawa,シルバーダンス教授所,098-877-4680,〒901-2127　沖縄県浦添市屋富祖4丁目6-11,,社交ダンス教室,,,,,,Let's dance,
kanagawa,菊川ダンス教室,0465-48-2227,〒250-0872　神奈川県小田原市中里185-31,,社交ダンス教室,,,,,,Let's dance,
kanagawa,ダンススペース湘南HILO&MAHOSENTFORYOURS2012,0466-90-5467,〒251-0052　神奈川県藤沢市藤沢1044-32,,社交ダンス教室/ホール,,,,,,Let's dance,
tokyo,足立アレマーナ,090-6147-0485,〒121-0057　東京都足立区神明南2-16-23,,練習場,,,,,,Let's dance,
tokyo,ダンスファッション・ピア 東日暮里店,03-5604-2660,〒116-0014　東京都荒川区東日暮里1-9-13,,ショップ,,,,,,Let's dance,
chiba,ダンススタジオワカマツ,0438-60-8628,〒299-0263　千葉県袖ケ浦市奈良輪1丁目9-2,,社交ダンス教室,,,,,,Let's dance,
chiba,ダンススクール森口,043-247-3535,〒260-0025　千葉県千葉市中央区問屋町15-1,,社交ダンス教室,,,,,,Let's dance,
fukushima,スカイダンス教室,0245-31-5121,福島県福島市旭町7－21親和ビル2Ｆ,,社交ダンス教室,,,JBDF,,,JBDF,
osaka,スタジオ ヴィーナス,06-6961-3338,大阪府大阪市城東区鴫野西2-8-30,,社交ダンス教室,,,,,,JBDF,
tochigi,ダンシングプラザイシバシ,0285-24-5907,〒323-0827　栃木県小山市神鳥谷1116-16,,社交ダンス教室,,,,,,Let's dance,
saitama,南浦和 原田ダンススクール,048-886-0786,埼玉県さいたま市南浦和2-28-11,,社交ダンス教室,,,,,,JBDF,
tochigi,矢部行英ダンスカンパニー栃木スタジオ,0282-20-8801,〒328-0012　栃木県栃木市平柳町1-32-13,,社交ダンス教室,,,,,,Let's dance,
osaka,ヒマラヤダンス会館,06-6951-3817,〒535-0021　大阪府大阪市旭区清水3-26-2,,練習場,,,,,,Let's dance,
oita,フレンドダンス教室,0972-23-3085,〒876-0835　大分県佐伯市鶴岡町1丁目2-37,,社交ダンス教室,,,,,,Let's dance,
kanagawa,岡田純一プロデュースJUN DANCE STUDIO,0467-86-9386,〒253-0061　神奈川県茅ヶ崎市南湖3-15-3,,社交ダンス教室/ホール,,,,,,Let's dance,
kanagawa,ユアーズダンススクール,0463-55-1299,〒254-0014　神奈川県平塚市四之宮6丁目1-6,,社交ダンス教室,,,,,,Let's dance,
tokyo,スタジオ443,03-3892-0443,〒116-0012　東京都荒川区東尾久2-24-10,,社交ダンス教室,,,,,,Let's dance,
hokkaido,ダンススタジオ滝澤,0138-40-1330,〒041-0812　北海道函館市昭和3丁目26-19,,社交ダンス教室,,,,,,Let's dance,
kagoshima,アカデミー社交ダンス,0993-24-2435,〒891-0405　鹿児島県指宿市湊1丁目10-58,,社交ダンス教室,,,,,,Let's dance,
kagawa,Ｋ＆Ｍダンススクール,0878-23-3366,香川県高松市丸の内6-15　岡内ビル,,社交ダンス教室,,,,,,JBDF,
kagoshima,ダンススクールミサキ,099-222-8835,〒892-0846　鹿児島県鹿児島市加治屋町1-13,,社交ダンス教室,,,,,,Let's dance,
kanagawa,ダンススタジオフォー・ユー,0467-48-5696,〒247-0055　神奈川県鎌倉市小袋谷1-8-27,,社交ダンス教室,,,,,,Let's dance,
kanagawa,タマオキトモヒロダンススクール鎌倉教室,0467-47-5576,〒247-0061　神奈川県鎌倉市台1961　M2階,,社交ダンス教室,,,,,,Let's dance,
tochigi,オオヌキダンススクール,028-674-4442,〒321-0414　栃木県宇都宮市中里町1053-1,,社交ダンス教室/ジュニア,,,,,,Let's dance,
kanagawa,ダンスショップ花岡,046-273-0133,〒242-0005　神奈川県大和市西鶴間1-8-17,,ショップ,,,,,,Let's dance,
tochigi,室田舞研,028-636-7076,〒321-0923　栃木県宇都宮市下栗町2756-6,,社交ダンス教室,,,,,,Let's dance,
akita,studio Ca，Co．,018-863-9873,秋田県秋田市外旭川字堂ノ前157-1,,社交ダンス教室,,,,,,JBDF,
osaka,太閤園(Spring Dance Party),06-6356-1111,〒534-0026　大阪府大阪市都島区網島町9-10,,ホール/ダンスパブ,,,,,,Let's dance,
tochigi,有限会社アーサー・マレー矢部ダンスセンター日光スタジオ,0288-26-6884,〒321-2341　栃木県日光市大沢町1291-35,,社交ダンス教室,,,,,,Let's dance,
osaka,社交ダンスベル,072-862-3646,〒575-0023　大阪府四條畷市楠公1-12-10,,社交ダンス教室,,,,,,Let's dance,
tochigi,ヨーコソシアルダンススタジオ,0285-30-1105,〒323-0029　栃木県小山市城北2丁目22-11,,社交ダンス教室,,,,,,Let's dance,
ibaraki,ノザキダンスアカデミー,029-233-0533,〒310-0068　茨城県水戸市根本町1-293-1,,社交ダンス教室,,,,,,Let's dance,
ibaraki,ダンススタジオH&R,0297-71-8765,〒302-0034　茨城県取手市戸頭1丁目16-10,,社交ダンス教室,,,,,,Let's dance,
hyogo,ウエムラダンススタジオ,079-235-3168,〒672-8052　兵庫県姫路市飾磨区玉地1-112,,社交ダンス教室,,,,,,Let's dance,
nara,ダンススタイルカフェ天理,0743-87-9046,〒632-0016　奈良県天理市川原城町835　2F,,社交ダンス教室/ダンスパブ/練習場,,,,,,Let's dance,
nara,畑ダンス教室,0742-22-9455,〒630-8303　奈良県奈良市南紀寺町2丁目263,,社交ダンス教室,,,,,,Let's dance,
kumamoto,千代ダンススタジオ,096-354-0996,〒860-0845　熊本県熊本市上通町11-3-2F,,社交ダンス教室,,,,,,Let's dance,
kumamoto,スタジオ・F,096-283-9151,〒861-1104　熊本県合志市御代志1656-87,,社交ダンス教室,,,,,,Let's dance,
kumamoto,ミヤムラカルチャーセンター,096-338-1551,〒861-8001　熊本県熊本市武蔵ケ丘6-7-26,,練習場,,,,,,Let's dance,
kumamoto,マツモトダンスアカデミー熊本新教室,096-283-0025,〒862-0958　熊本県熊本市岡田町1-22-2F,,社交ダンス教室,,,,,,Let's dance,
kumamoto,キングスロード,096-361-0941,〒862-0959　熊本県熊本市白山2丁目11-23,,社交ダンス教室,,,,,,Let's dance,
hokkaido,NOTOYAダンスィングアートアカデミー室蘭校,0143-47-0695,〒050-0074　北海道室蘭市中島町3丁目22-7,,社交ダンス教室,,,,,,Let's dance,
hokkaido,NOTOYAダンスィングアートアカデミー,0144-33-3530,〒053-0025　北海道苫小牧市本町1丁目3-20,,社交ダンス教室,,,,,,Let's dance,
oita,ダンススタジオワイズ(Y’s),097-552-7772,〒870-0905　大分県大分市向原西2丁目8-34,,社交ダンス教室,,,,,,Let's dance,
oita,宇都宮ダンススタジオ,0979-25-1520,〒871-0024　大分県中津市中央町2丁目3-16,,社交ダンス教室,,,,,,Let's dance,
shizuoka,イイヌマダンススクール浜松校,053-461-4901,〒430-0911　静岡県浜松市中区新津町649-1,,社交ダンス教室,,,,,,Let's dance,
shizuoka,石田ダンススクール,054-353-3300,〒424-0943　静岡県静岡市清水区港町1-5-8,,社交ダンス教室,,,,,,Let's dance,
shizuoka,図子タイラダンススクール,054-626-5155,〒425-0035　静岡県焼津市東小川7丁目6-11,,社交ダンス教室,,,,,,Let's dance,
shizuoka,スイングダンススクール,054-287-0231,〒422-8077　静岡県静岡市駿河区大和1-4-5,,社交ダンス教室,,,,,,Let's dance,
shizuoka,タケウチススムダンススクール,053-437-8111,〒433-8102　静岡県浜松市北区大原町146-4,,社交ダンス教室,,,,,,Let's dance,
shizuoka,ナグラダンススタジオ,053-437-5003,〒433-8112　静岡県浜松市北区初生町312-1,,社交ダンス教室,,,,,,Let's dance,
shizuoka,野中ダンススクール,053-464-0800,〒435-0057　静岡県浜松市東区中田町657-3,,社交ダンス教室,,,,,,Let's dance,
hyogo,Dance Crea,078-947-0139,兵庫県明石市魚住町錦が丘3丁目9-3,,社交ダンス教室,,,,,,JBDF,
kumamoto,ダンスアカデミーリーベル,096-325-7010,〒860-0844　熊本県熊本市水道町9-13-1F,,社交ダンス教室,,,,,,Let's dance,
hyogo,グリーンダンススタジオ,0798-55-2135,兵庫県西宮市甲子園口3丁目10-15,,社交ダンス教室,,,,,,JBDF,
shizuoka,サカモトダンス学院,054-252-6974,〒420-0065　静岡県静岡市葵区新通1-5-17,,社交ダンス教室,,,,,,Let's dance,
shizuoka,プロムナードダンス教室,054-265-0458,〒420-0813　静岡県静岡市葵区長沼2-7-12,,社交ダンス教室,,,,,,Let's dance,
fukuoka,ダンススタジオハラ,0947-42-1253,〒826-0032　福岡県田川市平松町1-92-3F,,社交ダンス教室,,,,,,Let's dance,
hokkaido,ダンススタジオステップ21,0157-69-7580,〒090-0058　北海道北見市高栄西町7丁目7-7,,社交ダンス教室,,,,,,Let's dance,
kagawa,ヒラタダンススタジオ,087-833-0397,〒760-0068　香川県高松市松島町2丁目14-7,,社交ダンス教室/ジュニア,,,,,,Let's dance,
tokushima,ダンススタジオ伊達,088-664-4155,〒770-0874　徳島県徳島市南沖洲5丁目4-40,,社交ダンス教室,,,,,,Let's dance,
